student_id,student_class,board,school_type,district,aggregate_percentage,annual_family_income,budget_for_education,travel_radius_km,needs_hostel,needs_scholarship,gender,caste_category,mark_math,mark_science,mark_social,mark_english,mark_regional_language,apt_logical,apt_verbal,apt_quantitative,apt_social,apt_creative,apt_technical,interest_mathematics,interest_biology,interest_computers,interest_sports,interest_arts,interest_music,interest_social_service,interest_business,interest_nature,interest_writing,interest_politics,interest_cooking,interest_electronics,interest_farming,interest_healthcare,interest_teaching,target_stream,target_course,target_career_cluster,mark_core_subject_1,mark_core_subject_2,mark_elective_1,mark_elective_2
691,12,ICSE,government,Karur,88.3,44857,223966,100,False,True,Male,OBC,,,,88.7,,61.9,58.2,70.2,51.8,67.7,69.7,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,Science,BSc Math,Science & Research,92.6,79.6,87.1,93.7
692,10,Matriculation,government,Perambalur,72.4,151367,70838,50,True,True,Female,General,61.2,78.5,84.8,64.5,72.8,65.4,78.1,44.2,65.6,64.9,35.2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,Arts,BA Social Work,Education & Social Work,,,,
693,10,State Board,government,Ariyalur,44.1,25214,44524,75,False,True,Male,SC,36.4,32.1,65.1,38.3,48.4,72.8,59.1,79.0,59.7,62.9,43.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,Commerce,Hotel Management,Business & Finance,,,,
694,10,Matriculation,government,Erode,59.2,98003,182071,10,False,False,Other,OBC,59.5,57.8,57.5,52.8,68.4,84.7,72.2,69.9,76.0,41.7,47.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,Commerce,BBA Marketing,Business & Finance,,,,
695,10,Matriculation,government,Vellore,66.1,96229,182167,100,True,True,Other,SC,51.0,71.6,74.2,61.4,72.3,45.3,69.5,52.1,62.4,79.6,33.6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Arts,BA English,Arts & Media,,,,
696,10,State Board,government,Salem,68.1,46740,180949,20,False,False,Male,General,61.8,68.5,73.8,63.3,72.9,65.9,53.1,84.1,78.5,43.1,35.7,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,Commerce,Hotel Management,Business & Finance,,,,
697,12,ICSE,private,Villupuram,58.0,77723,137594,10,False,False,Other,OBC,,,,44.1,,39.7,68.4,80.7,48.1,56.0,29.7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,Commerce,CA Foundation,Business & Finance,63.5,66.2,44.5,71.9
698,10,Matriculation,government,Namakkal,71.1,22007,247549,75,False,False,Other,OBC,67.2,64.4,79.1,75.3,69.6,86.3,72.1,76.6,68.4,52.1,59.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Commerce,BCom Computer Apps,Engineering & Technology,,,,
699,12,State Board,aided,Villupuram,39.2,125395,149132,50,False,True,Male,OBC,,,,34.7,,68.1,81.7,74.6,67.0,67.1,43.4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,Commerce,BBA Marketing,Business & Finance,53.8,38.2,46.3,23.0
700,12,CBSE,government,Dharmapuri,45.9,51641,30002,30,False,True,Male,OBC,,,,45.6,,82.5,58.0,85.9,56.8,68.0,73.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,Science,BSc Chemistry,Science & Research,31.8,53.2,53.2,45.9
701,12,State Board,aided,Madurai,55.4,39412,158950,10,False,True,Other,SC,,,,56.4,,66.0,65.2,69.5,48.7,32.4,71.9,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,67.6,59.5,47.6,45.9
702,12,CBSE,private,Karur,59.9,138581,288906,100,True,False,Male,OBC,,,,56.2,,44.1,80.9,78.0,80.4,66.6,31.3,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,Arts,BA Psychology,Education & Social Work,67.4,63.8,60.2,52.0
703,12,CBSE,government,Erode,75.5,34082,220307,50,False,False,Female,OBC,,,,67.9,,61.7,74.2,49.6,86.3,100.0,57.4,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,Arts,BA Psychology,Education & Social Work,79.6,74.4,76.6,78.8
704,10,Matriculation,private,Namakkal,72.0,19404,73274,75,False,False,Other,ST,82.6,67.0,63.0,77.9,69.3,72.3,52.2,71.7,59.5,41.8,95.9,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,Science,BSc Chemistry,Science & Research,,,,
705,12,ICSE,private,Thanjavur,63.6,17235,263751,50,False,True,Other,General,,,,58.4,,58.8,100.0,40.6,74.3,79.8,47.8,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Arts,BFA,Arts & Media,49.3,69.8,64.6,75.7
706,10,CBSE,government,Villupuram,90.4,97227,92770,50,False,True,Male,OBC,95.0,74.3,100.0,94.8,87.7,73.0,63.9,86.6,60.2,44.6,73.6,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,,,,
707,10,ICSE,government,Salem,66.8,21497,105894,50,False,True,Other,OBC,57.0,79.9,73.6,55.8,67.5,67.9,54.8,73.2,48.6,32.3,62.8,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,Commerce,BBA,Business & Finance,,,,
708,10,State Board,government,Trichy,71.7,243735,37793,20,True,True,Male,General,63.0,77.1,71.3,80.4,66.5,76.2,57.1,79.7,60.8,74.3,60.5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
709,10,CBSE,aided,Trichy,67.6,11321,229868,30,False,True,Other,General,58.3,91.3,64.3,53.3,70.9,72.1,62.3,74.6,55.2,54.2,78.4,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
710,10,Matriculation,government,Thanjavur,60.0,232621,60422,10,False,True,Female,General,49.7,65.3,62.8,60.2,62.0,61.5,71.1,76.0,74.3,51.2,36.7,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,Commerce,BMS,Business & Finance,,,,
711,12,ICSE,private,Perambalur,37.3,70885,27568,50,False,True,Female,SC,,,,27.6,,61.2,52.0,40.2,75.1,48.8,50.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,Commerce,BBA,Business & Finance,51.6,41.5,29.3,36.7
712,12,Matriculation,government,Salem,53.7,55416,96365,30,False,True,Female,SC,,,,54.0,,70.7,61.8,61.6,42.6,59.7,77.7,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,53.0,65.7,43.8,52.1
713,12,CBSE,government,Perambalur,66.0,38718,200176,100,False,True,Male,OBC,,,,57.7,,62.9,45.3,65.7,56.8,75.8,66.1,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,Vocational,ITI Electrician,Trades & Skilled Work,60.9,58.7,72.5,80.2
714,10,ICSE,private,Dindigul,51.0,82397,125090,30,False,False,Other,OBC,37.5,52.3,54.7,58.9,51.8,62.0,52.6,82.3,77.5,45.5,42.8,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,Commerce,BBA,Business & Finance,,,,
715,10,Matriculation,government,Chennai,60.9,58098,129391,75,True,True,Other,General,58.9,51.2,68.9,62.0,63.6,69.1,44.7,83.0,35.2,54.5,84.8,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
716,10,CBSE,government,Cuddalore,65.0,144732,241171,30,True,True,Male,SC,75.5,66.3,63.0,63.3,56.9,66.3,58.5,56.9,67.9,50.4,77.2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,Vocational,Paramedical Diploma,Healthcare & Medicine,,,,
717,12,CBSE,aided,Coimbatore,98.3,65603,81470,20,True,False,Male,General,,,,91.7,,68.0,52.4,53.2,67.2,48.3,26.5,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,Commerce,Hotel Management,Business & Finance,100.0,100.0,100.0,100.0
718,12,State Board,aided,Trichy,62.7,67524,179060,30,False,False,Male,OBC,,,,60.7,,74.1,53.0,83.6,45.3,70.4,88.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Science,BSc Physics,Science & Research,39.2,67.9,75.3,70.4
719,12,CBSE,government,Madurai,99.5,44762,20878,100,False,False,Male,OBC,,,,100.0,,73.7,59.4,55.7,44.4,33.5,33.2,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,Commerce,BMS,Business & Finance,100.0,100.0,97.6,100.0
720,12,Matriculation,private,Madurai,75.6,57208,10585,100,False,True,Male,ST,,,,77.7,,82.8,59.3,61.5,56.0,47.2,86.6,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,Science,BSc Math,Science & Research,82.2,75.4,75.6,66.9
721,12,ICSE,aided,Tirunelveli,56.0,76592,139994,100,True,True,Female,General,,,,46.5,,68.4,53.2,64.4,63.7,39.4,36.5,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,Commerce,Hotel Management,Business & Finance,68.8,58.4,49.3,57.2
722,12,Matriculation,government,Coimbatore,90.3,15243,204972,10,False,True,Male,OBC,,,,84.4,,74.7,64.2,56.8,44.6,55.0,39.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Commerce,BMS,Business & Finance,100.0,88.0,90.4,88.7
723,10,CBSE,government,Trichy,65.2,20363,214314,20,True,True,Female,General,64.6,76.6,53.0,65.7,66.1,78.8,58.7,80.4,63.4,55.0,79.9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,Science,BSc Physics,Science & Research,,,,
724,12,ICSE,government,Kanchipuram,70.2,108511,273910,100,False,True,Male,OBC,,,,66.4,,32.0,56.9,48.9,53.5,65.3,80.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Vocational,Diploma Engineering,Trades & Skilled Work,62.2,81.8,75.7,64.8
725,10,CBSE,private,Trichy,31.2,68644,74356,100,False,False,Female,General,26.3,35.1,34.8,26.4,33.6,67.8,69.5,24.7,76.6,89.7,40.4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Arts,BA English,Arts & Media,,,,
726,10,State Board,government,Cuddalore,46.2,51679,134454,50,True,True,Female,OBC,33.8,50.4,49.4,52.3,45.0,71.7,82.2,53.2,94.6,90.4,40.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Arts,BJournalism,Arts & Media,,,,
727,10,ICSE,government,Ariyalur,66.4,60764,259308,20,True,False,Male,OBC,62.9,73.2,61.5,62.9,71.5,63.4,59.5,80.4,58.0,56.0,70.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,Science,BSc Agriculture,Agriculture & Environment,,,,
728,10,Matriculation,private,Namakkal,72.2,79068,14334,30,True,True,Male,ST,75.8,76.7,67.2,74.0,67.5,70.4,75.3,67.8,44.7,49.2,89.4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Science,BSc Agriculture,Agriculture & Environment,,,,
729,10,CBSE,government,Tirunelveli,84.6,38878,184069,20,True,True,Female,OBC,97.7,83.5,73.5,83.2,85.3,72.0,73.6,77.4,42.1,48.9,92.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Science,BSc Agriculture,Agriculture & Environment,,,,
730,10,Matriculation,government,Coimbatore,53.0,32124,40810,20,False,True,Other,General,53.3,53.7,53.7,57.5,46.7,58.4,57.0,62.1,78.7,54.9,68.9,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,Vocational,Polytechnic,Trades & Skilled Work,,,,
731,12,ICSE,private,Erode,73.4,70030,49648,20,True,True,Other,OBC,,,,67.1,,56.1,70.1,81.4,41.8,65.7,90.9,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Science,BSc Agriculture,Agriculture & Environment,82.3,68.0,83.5,66.3
732,10,Matriculation,private,Karur,69.4,27373,29400,10,False,True,Male,SC,64.1,76.3,61.8,69.6,75.1,68.5,50.5,84.6,55.3,28.6,80.2,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
733,12,Matriculation,private,Perambalur,82.2,83001,218934,100,False,True,Female,General,,,,83.1,,68.5,71.5,59.4,67.1,57.2,53.8,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,Commerce,BBA,Business & Finance,84.9,82.3,80.2,80.4
734,12,ICSE,government,Cuddalore,84.8,15336,68495,100,False,True,Male,SC,,,,94.8,,48.3,60.8,43.9,71.3,86.7,48.4,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,Arts,BJournalism,Arts & Media,84.6,82.6,86.7,75.2
735,12,Matriculation,aided,Dharmapuri,73.2,136397,205066,30,False,True,Female,ST,,,,67.9,,64.9,81.9,38.2,77.8,77.6,43.9,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,Arts,BA Social Work,Education & Social Work,78.2,74.7,67.6,77.7
736,12,CBSE,aided,Salem,76.4,87385,227701,50,False,True,Male,SC,,,,67.8,,55.0,88.2,48.6,52.4,41.4,49.8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Commerce,BCom Computer Apps,Engineering & Technology,77.1,80.5,71.6,85.0
737,10,Matriculation,aided,Salem,52.7,73484,118338,75,True,False,Female,General,48.2,50.5,48.2,58.0,58.4,65.2,72.1,91.9,37.1,56.9,37.7,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,Commerce,BCom,Business & Finance,,,,
738,10,Matriculation,government,Vellore,36.3,131420,204562,75,False,True,Male,ST,29.2,34.0,24.1,40.3,54.1,66.9,67.8,57.8,58.6,43.5,59.5,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,Commerce,Hotel Management,Business & Finance,,,,
739,10,State Board,government,Villupuram,73.1,226926,195633,30,False,True,Female,SC,73.7,83.7,59.8,66.0,82.5,100.0,59.5,93.9,45.6,46.3,91.3,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,Science,BCA,Engineering & Technology,,,,
740,10,ICSE,private,Perambalur,67.7,134793,217465,100,False,True,Male,General,81.9,62.5,54.8,68.5,70.6,63.6,52.3,88.8,54.5,55.3,79.7,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,Science,BSc Physics,Science & Research,,,,
741,10,Matriculation,government,Villupuram,64.6,13729,120616,50,True,False,Female,OBC,64.4,72.1,61.8,58.1,66.4,68.0,52.8,89.2,39.0,56.6,78.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Science,BTech/BE,Engineering & Technology,,,,
742,10,Matriculation,government,Perambalur,70.8,21511,68570,20,True,True,Male,SC,75.8,72.9,77.7,62.0,65.5,66.8,44.8,84.4,57.5,33.4,98.0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,Science,BCA,Engineering & Technology,,,,
743,10,Matriculation,government,Coimbatore,76.6,36321,29295,30,False,True,Female,OBC,79.4,82.9,80.1,67.4,73.2,75.6,55.2,89.6,51.5,43.2,78.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Science,BSc Chemistry,Science & Research,,,,
744,12,ICSE,aided,Karur,90.2,61137,40884,20,True,True,Male,ST,,,,74.2,,53.4,70.5,67.4,58.9,58.7,49.1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,Commerce,BCom,Business & Finance,97.8,97.1,88.4,93.6
745,10,CBSE,government,Madurai,44.1,90593,52464,10,False,False,Female,General,40.9,58.0,37.3,42.8,41.6,54.2,86.4,60.2,80.3,63.7,39.5,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,Commerce,CA Foundation,Business & Finance,,,,
746,12,Matriculation,government,Namakkal,62.0,33503,126764,50,False,True,Other,SC,,,,55.1,,73.8,49.9,91.2,51.7,44.2,33.1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Commerce,BMS,Business & Finance,69.0,61.8,54.7,69.5
747,12,Matriculation,government,Kanchipuram,71.4,69523,148690,20,False,False,Female,OBC,,,,76.8,,75.8,68.7,82.5,69.7,64.7,48.0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,Commerce,BBA,Business & Finance,66.7,93.3,61.2,59.0
748,10,State Board,government,Madurai,69.2,32718,184036,10,True,True,Other,General,76.7,73.9,66.9,67.9,60.6,62.4,65.6,77.0,57.5,46.1,81.8,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,,,,
749,12,Matriculation,private,Kanchipuram,92.9,36709,10758,10,False,False,Other,General,,,,93.6,,61.3,48.5,57.7,42.0,60.2,81.0,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,80.3,98.6,92.0,100.0
750,12,Matriculation,private,Erode,58.6,19432,245429,10,False,True,Male,OBC,,,,57.5,,83.7,81.4,73.0,68.3,40.1,32.3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,Commerce,BBA Finance,Business & Finance,65.6,55.4,64.0,50.5
751,10,State Board,private,Karur,63.6,28607,133162,20,False,True,Other,ST,64.5,82.1,56.5,62.6,52.2,62.3,44.5,92.7,44.9,51.3,74.3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Science,BSc Biology,Healthcare & Medicine,,,,
752,10,State Board,private,Vellore,45.1,20306,12426,75,False,False,Other,OBC,42.6,38.8,51.3,52.4,40.4,62.5,57.7,71.2,65.2,40.9,58.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Commerce,BBA,Business & Finance,,,,
753,12,Matriculation,government,Dharmapuri,82.4,27427,17127,100,False,False,Other,General,,,,75.4,,55.3,59.0,48.2,58.3,60.8,64.9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,Vocational,ITI Fitter,Trades & Skilled Work,83.1,94.0,75.7,83.6
754,12,State Board,private,Cuddalore,66.5,139095,40790,30,True,True,Female,General,,,,64.6,,55.4,66.3,81.2,61.0,45.5,68.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Science,BCA,Engineering & Technology,71.4,65.5,66.4,64.8
755,12,ICSE,aided,Dharmapuri,73.9,28015,242415,75,False,True,Male,SC,,,,72.5,,37.3,62.6,65.6,73.6,54.1,68.9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Vocational,ITI Mechanic,Trades & Skilled Work,70.3,80.6,76.1,70.0
756,12,CBSE,private,Salem,91.5,491838,108570,10,True,True,Other,General,,,,77.9,,45.6,57.1,65.5,74.0,56.9,47.2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Commerce,BCom,Business & Finance,87.7,99.1,92.8,100.0
757,12,Matriculation,government,Dindigul,65.7,88846,115409,50,False,False,Female,ST,,,,65.6,,68.7,56.4,77.5,52.4,43.5,88.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,Science,BSc Math,Science & Research,79.5,58.3,59.0,66.1
758,12,CBSE,government,Karur,92.3,69416,269934,75,False,True,Other,General,,,,100.0,,64.4,81.0,60.8,61.9,53.7,58.9,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,Commerce,BBA Marketing,Business & Finance,89.0,93.7,93.9,84.8
